ID;nps_question;csat_atendimento;csat_ambiente;csat_qualidade;date;city
ID8031;1;5;5;3;29/11/2023;Marilia
ID8032;7;2;4;3;17/02/2023;Ribeirao Preto
ID8033;5;3;2;3;20/05/2023;Bauru
ID8034;1;2;3;1;30/05/2023;Piracicaba
ID8035;5;4;2;1;27/07/2023;Marilia
ID8036;7;1;3;1;05/11/2023;Ribeirao Preto
ID8037;6;1;1;3;10/04/2023;Bauru
ID8038;5;1;2;1;09/06/2023;Piracicaba
ID8039;8;3;4;1;20/03/2023;Marilia
ID8040;9;2;4;3;09/12/2023;Ribeirao Preto
ID8041;3;5;1;3;13/07/2023;Bauru
ID8042;9;4;3;2;24/01/2023;Piracicaba
ID8043;1;3;4;1;29/11/2023;Marilia
ID8044;6;4;5;3;31/07/2023;Ribeirao Preto
ID8045;7;5;2;4;16/08/2023;Bauru
ID8046;5;1;5;3;08/05/2023;Piracicaba
ID8047;2;2;3;4;13/11/2023;Marilia
ID8048;6;3;1;2;03/02/2023;Ribeirao Preto
ID8049;9;1;3;1;02/05/2023;Bauru
ID8050;9;3;1;2;09/03/2023;Piracicaba
ID8051;8;5;1;5;16/01/2023;Marilia
ID8052;8;4;2;3;12/01/2023;Ribeirao Preto
ID8053;7;5;1;5;02/05/2023;Bauru
ID8054;5;4;4;1;23/08/2023;Piracicaba
ID8055;8;3;1;4;08/03/2023;Marilia
ID8056;1;5;2;5;18/10/2023;Ribeirao Preto
ID8057;7;5;1;4;11/02/2023;Bauru
ID8058;5;1;5;2;27/05/2023;Piracicaba
ID8059;7;2;5;4;01/02/2023;Marilia
ID8060;7;1;3;2;13/08/2023;Ribeirao Preto
ID8061;3;5;5;3;11/06/2023;Bauru
ID8062;9;1;5;4;03/10/2023;Piracicaba
ID8063;5;4;3;5;16/02/2023;Marilia
ID8064;8;5;4;3;20/02/2023;Ribeirao Preto
ID8065;6;2;3;3;13/09/2023;Bauru
ID8066;1;2;3;2;18/02/2023;Piracicaba
ID8067;1;3;3;3;15/02/2023;Marilia
ID8068;10;3;5;1;19/07/2023;Ribeirao Preto
ID8069;3;5;1;4;25/04/2023;Bauru
ID8070;4;5;3;2;29/05/2023;Piracicaba
ID8071;4;5;3;2;09/05/2023;Marilia
ID8072;7;4;1;3;23/02/2023;Ribeirao Preto
ID8073;10;3;5;5;30/06/2023;Bauru
ID8074;1;3;5;3;22/01/2023;Piracicaba
ID8075;9;1;5;5;20/03/2023;Marilia
ID8076;7;1;4;1;16/01/2023;Ribeirao Preto
ID8077;8;4;1;3;17/04/2023;Bauru
ID8078;7;5;3;5;09/11/2023;Piracicaba
ID8079;6;1;4;4;13/08/2023;Marilia
ID8080;9;4;3;3;19/03/2023;Ribeirao Preto
ID8081;9;3;4;2;21/05/2023;Bauru
ID8082;7;3;4;1;30/08/2023;Piracicaba
ID8083;5;3;1;4;08/06/2023;Marilia
ID8084;5;3;3;3;20/08/2023;Ribeirao Preto
ID8085;8;4;5;5;26/06/2023;Bauru
ID8086;10;2;3;3;25/01/2023;Piracicaba
ID8087;10;2;4;3;12/10/2023;Marilia
ID8088;5;2;5;5;04/11/2023;Ribeirao Preto
ID8089;7;1;1;4;21/07/2023;Bauru
ID8090;1;1;4;5;17/07/2023;Piracicaba
ID8091;6;5;1;5;12/10/2023;Marilia
ID8092;4;5;4;5;25/03/2023;Ribeirao Preto
ID8093;3;4;4;2;26/11/2023;Bauru
ID8094;10;3;2;2;28/05/2023;Piracicaba
ID8095;2;2;5;5;19/08/2023;Marilia
ID8096;1;2;5;5;16/05/2023;Ribeirao Preto
ID8097;6;1;4;2;30/05/2023;Bauru
ID8098;8;4;4;3;31/01/2023;Piracicaba
ID8099;2;2;2;4;24/05/2023;Marilia
ID8100;1;1;5;2;08/01/2023;Ribeirao Preto
ID8101;3;5;3;3;06/04/2023;Bauru
ID8102;9;4;1;2;15/01/2023;Piracicaba
ID8103;10;5;2;4;19/01/2023;Marilia
ID8104;9;3;4;4;13/06/2023;Ribeirao Preto
ID8105;1;1;3;2;17/02/2023;Bauru
ID8106;3;2;1;4;28/11/2023;Piracicaba
ID8107;4;3;1;3;17/12/2023;Marilia
ID8108;7;2;5;4;01/09/2023;Ribeirao Preto
ID8109;2;2;4;4;04/05/2023;Bauru
ID8110;10;5;5;5;13/01/2023;Piracicaba
ID8111;4;3;4;3;16/04/2023;Marilia
ID8112;8;5;2;1;19/07/2023;Ribeirao Preto
ID8113;9;2;5;4;03/09/2023;Bauru
ID8114;2;2;5;5;09/03/2023;Piracicaba
ID8115;4;5;4;2;10/10/2023;Marilia
ID8116;6;4;2;2;10/09/2023;Ribeirao Preto
ID8117;7;4;1;3;23/03/2023;Bauru
ID8118;7;3;1;3;25/12/2023;Piracicaba
ID8119;3;4;5;3;20/03/2023;Marilia
ID8120;10;1;4;2;18/02/2023;Ribeirao Preto
ID8121;2;2;2;1;08/10/2023;Bauru
ID8122;5;5;5;3;19/11/2023;Piracicaba
ID8123;7;2;5;5;17/12/2023;Marilia
ID8124;7;4;3;1;06/08/2023;Ribeirao Preto
ID8125;6;4;2;2;05/12/2023;Bauru
ID8126;2;1;3;3;12/10/2023;Piracicaba
ID8127;7;4;3;4;09/02/2023;Marilia
ID8128;3;4;5;2;13/02/2023;Ribeirao Preto
ID8129;5;2;2;4;08/08/2023;Bauru
ID8130;6;5;4;3;02/01/2023;Piracicaba
ID8131;5;4;4;3;18/11/2023;Marilia
ID8132;7;4;1;2;21/09/2023;Ribeirao Preto
ID8133;10;3;4;3;24/06/2023;Bauru
ID8134;2;3;5;4;08/10/2023;Piracicaba
ID8135;7;5;4;3;31/03/2023;Marilia
ID8136;8;2;5;1;11/07/2023;Ribeirao Preto
ID8137;9;3;5;3;01/08/2023;Bauru
ID8138;2;2;4;4;21/11/2023;Piracicaba
ID8139;3;2;3;1;31/03/2023;Marilia
ID8140;1;2;5;5;01/02/2023;Ribeirao Preto
ID8141;6;3;2;4;04/09/2023;Bauru
ID8142;9;3;5;4;03/11/2023;Piracicaba
ID8143;7;4;1;5;17/08/2023;Marilia
ID8144;6;2;3;2;04/05/2023;Ribeirao Preto
ID8145;3;1;2;4;13/03/2023;Bauru
ID8146;5;5;5;5;16/06/2023;Piracicaba
ID8147;6;2;2;5;20/03/2023;Marilia
ID8148;6;2;1;5;05/04/2023;Ribeirao Preto
ID8149;8;5;2;3;15/10/2023;Bauru
ID8150;5;5;1;2;07/06/2023;Piracicaba
ID8151;1;5;2;1;07/02/2023;Marilia
ID8152;8;2;4;4;26/06/2023;Ribeirao Preto
ID8153;3;3;1;1;28/04/2023;Bauru
ID8154;1;4;2;4;01/01/2023;Piracicaba
ID8155;1;3;1;5;10/10/2023;Marilia
ID8156;5;2;5;2;06/10/2023;Ribeirao Preto
ID8157;1;3;2;5;25/10/2023;Bauru
ID8158;6;5;1;4;20/06/2023;Piracicaba
ID8159;10;5;4;3;23/01/2023;Marilia
ID8160;9;2;5;2;06/01/2023;Ribeirao Preto
ID8161;7;5;1;5;07/08/2023;Bauru
ID8162;9;5;3;1;24/02/2023;Piracicaba
ID8163;6;2;1;1;24/12/2023;Marilia
ID8164;10;4;3;5;27/02/2023;Ribeirao Preto
ID8165;6;1;1;1;16/10/2023;Bauru
ID8166;4;1;2;2;29/03/2023;Piracicaba
ID8167;8;3;2;1;25/11/2023;Marilia
ID8168;4;3;3;5;10/01/2023;Ribeirao Preto
ID8169;10;1;2;5;21/02/2023;Bauru
ID8170;9;4;3;5;09/06/2023;Piracicaba
ID8171;8;1;3;1;22/09/2023;Marilia
ID8172;10;5;4;3;27/05/2023;Ribeirao Preto
ID8173;2;4;4;5;12/09/2023;Bauru
ID8174;6;5;5;1;10/05/2023;Piracicaba
ID8175;7;1;5;4;29/12/2023;Marilia
ID8176;4;3;1;3;09/06/2023;Ribeirao Preto
ID8177;2;3;5;4;02/02/2023;Bauru
ID8178;10;3;3;4;30/01/2023;Piracicaba
ID8179;8;4;5;4;19/02/2023;Marilia
ID8180;1;3;4;5;31/10/2023;Ribeirao Preto
ID8181;6;1;1;5;28/10/2023;Bauru
ID8182;9;5;5;1;19/11/2023;Piracicaba
ID8183;6;2;4;2;27/08/2023;Marilia
ID8184;1;2;4;1;27/03/2023;Ribeirao Preto
ID8185;3;2;3;2;08/01/2023;Bauru
ID8186;9;3;5;1;28/08/2023;Piracicaba
ID8187;5;1;5;4;26/07/2023;Marilia
ID8188;10;1;2;1;27/11/2023;Ribeirao Preto
ID8189;10;1;2;1;08/04/2023;Bauru
ID8190;4;3;5;4;09/03/2023;Piracicaba
ID8191;1;2;4;2;28/06/2023;Marilia
ID8192;2;5;3;5;25/05/2023;Ribeirao Preto
ID8193;2;1;5;4;14/03/2023;Bauru
ID8194;10;1;1;3;17/05/2023;Piracicaba
ID8195;8;1;5;2;10/11/2023;Marilia
ID8196;8;3;2;3;15/10/2023;Ribeirao Preto
ID8197;7;1;3;4;16/01/2023;Bauru
ID8198;3;5;2;5;15/11/2023;Piracicaba
ID8199;7;2;4;3;20/01/2023;Marilia
ID8200;2;5;3;3;22/07/2023;Ribeirao Preto
ID8201;1;4;4;1;27/09/2023;Bauru
ID8202;7;5;4;3;08/01/2023;Piracicaba
ID8203;6;2;2;1;23/12/2023;Marilia
ID8204;8;2;5;3;21/12/2023;Ribeirao Preto
ID8205;4;4;3;1;16/09/2023;Bauru
ID8206;2;3;2;1;10/11/2023;Piracicaba
ID8207;1;5;3;4;18/06/2023;Marilia
ID8208;1;5;3;2;27/04/2023;Ribeirao Preto
ID8209;4;1;3;3;19/06/2023;Bauru
ID8210;8;5;1;5;30/10/2023;Piracicaba
ID8211;5;2;1;5;16/02/2023;Marilia
ID8212;7;1;2;3;29/06/2023;Ribeirao Preto
ID8213;1;4;4;5;28/04/2023;Bauru
ID8214;10;4;1;2;29/01/2023;Piracicaba
ID8215;8;3;1;2;03/08/2023;Marilia
ID8216;1;3;2;2;24/12/2023;Ribeirao Preto
ID8217;2;3;2;1;27/12/2023;Bauru
ID8218;7;5;1;3;06/12/2023;Piracicaba
ID8219;2;2;5;2;22/07/2023;Marilia
ID8220;4;3;5;4;11/03/2023;Ribeirao Preto
ID8221;6;1;5;1;01/11/2023;Bauru
ID8222;8;4;4;5;17/03/2023;Piracicaba
ID8223;7;2;3;1;02/04/2023;Marilia
ID8224;4;1;2;5;04/04/2023;Ribeirao Preto
ID8225;3;3;2;2;30/01/2023;Bauru
ID8226;4;5;5;3;18/05/2023;Piracicaba
ID8227;4;4;2;4;09/11/2023;Marilia
ID8228;6;1;1;5;04/04/2023;Ribeirao Preto
ID8229;5;4;3;3;13/05/2023;Bauru
ID8230;10;1;3;2;10/02/2023;Piracicaba
ID8231;1;5;4;4;12/11/2023;Marilia
ID8232;4;4;1;1;05/06/2023;Ribeirao Preto
ID8233;6;3;2;4;07/11/2023;Bauru
ID8234;3;3;4;4;08/03/2023;Piracicaba
ID8235;7;5;1;4;02/12/2023;Marilia
ID8236;1;3;2;4;26/05/2023;Ribeirao Preto
ID8237;2;1;3;2;13/11/2023;Bauru
ID8238;8;5;1;1;16/04/2023;Piracicaba
ID8239;1;2;1;1;14/02/2023;Marilia
ID8240;3;5;3;3;02/01/2023;Ribeirao Preto
ID8241;1;2;3;4;20/08/2023;Bauru
ID8242;6;4;3;5;18/03/2023;Piracicaba
ID8243;1;4;1;2;22/06/2023;Marilia
ID8244;4;5;3;2;28/07/2023;Ribeirao Preto
ID8245;3;5;3;5;11/07/2023;Bauru
ID8246;9;5;2;4;01/06/2023;Piracicaba
ID8247;8;1;4;2;19/07/2023;Marilia
ID8248;6;4;2;1;20/11/2023;Ribeirao Preto
ID8249;7;4;2;2;15/08/2023;Bauru
ID8250;5;2;4;4;02/09/2023;Piracicaba
ID8251;7;5;4;4;23/10/2023;Marilia
ID8252;5;5;3;3;12/02/2023;Ribeirao Preto
ID8253;1;5;2;1;24/04/2023;Bauru
ID8254;2;2;4;1;07/05/2023;Piracicaba
ID8255;1;4;5;4;19/09/2023;Marilia
ID8256;9;4;5;2;16/10/2023;Ribeirao Preto
ID8257;1;2;1;3;06/01/2023;Bauru
ID8258;9;2;5;3;10/03/2023;Piracicaba
ID8259;9;3;2;1;18/03/2023;Marilia
ID8260;2;4;2;5;06/09/2023;Ribeirao Preto
ID8261;8;5;5;4;19/09/2023;Bauru
ID8262;6;2;1;3;18/12/2023;Piracicaba
ID8263;4;2;3;3;25/03/2023;Marilia
ID8264;7;4;5;1;15/04/2023;Ribeirao Preto
ID8265;6;5;2;3;26/06/2023;Bauru
ID8266;4;4;4;1;03/12/2023;Piracicaba
ID8267;10;4;3;4;21/12/2023;Marilia
ID8268;3;3;1;4;25/01/2023;Ribeirao Preto
ID8269;2;3;3;2;21/05/2023;Bauru
ID8270;6;2;1;5;12/07/2023;Piracicaba
ID8271;1;2;2;5;02/03/2023;Marilia
ID8272;10;1;4;1;26/10/2023;Ribeirao Preto
ID8273;3;2;5;2;21/07/2023;Bauru
ID8274;8;5;5;3;02/09/2023;Piracicaba
ID8275;1;1;5;1;09/07/2023;Marilia
ID8276;5;2;3;3;02/10/2023;Ribeirao Preto
ID8277;3;2;1;3;06/04/2023;Bauru
ID8278;8;3;4;2;07/03/2023;Piracicaba
ID8279;2;4;3;1;26/08/2023;Marilia
ID8280;6;1;4;3;20/05/2023;Ribeirao Preto
ID8281;8;4;1;4;30/08/2023;Bauru
ID8282;5;3;3;4;18/11/2023;Piracicaba
ID8283;5;2;2;1;01/06/2023;Marilia
ID8284;9;1;3;4;18/09/2023;Ribeirao Preto
ID8285;7;2;2;2;15/12/2023;Bauru
ID8286;10;1;4;1;22/02/2023;Piracicaba
ID8287;10;2;1;3;10/04/2023;Marilia
ID8288;1;4;5;1;07/02/2023;Ribeirao Preto
ID8289;3;2;2;1;07/10/2023;Bauru
ID8290;9;4;3;3;12/07/2023;Piracicaba
ID8291;3;2;4;4;10/06/2023;Marilia
ID8292;4;1;1;5;08/08/2023;Ribeirao Preto
ID8293;3;1;5;4;16/07/2023;Bauru
ID8294;9;5;4;4;21/01/2023;Piracicaba
ID8295;4;3;1;3;24/11/2023;Marilia
ID8296;1;4;3;4;19/05/2023;Ribeirao Preto
ID8297;10;5;1;4;18/07/2023;Bauru
ID8298;7;3;3;3;19/10/2023;Piracicaba
ID8299;3;4;1;1;03/07/2023;Marilia
ID8300;1;5;1;2;29/08/2023;Ribeirao Preto
ID8301;10;3;2;5;25/08/2023;Bauru
ID8302;2;3;2;4;14/04/2023;Piracicaba
ID8303;3;5;1;3;31/03/2023;Marilia
ID8304;6;3;1;5;05/02/2023;Ribeirao Preto
ID8305;8;5;4;4;24/03/2023;Bauru
ID8306;3;5;2;1;08/04/2023;Piracicaba
ID8307;1;2;2;2;26/08/2023;Marilia
ID8308;10;4;5;1;16/11/2023;Ribeirao Preto
ID8309;6;4;3;5;26/11/2023;Bauru
ID8310;7;5;5;4;23/07/2023;Piracicaba
ID8311;2;3;4;4;16/07/2023;Marilia
ID8312;2;2;1;4;09/06/2023;Ribeirao Preto
ID8313;9;2;2;4;26/12/2023;Bauru
ID8314;10;5;2;1;01/06/2023;Piracicaba
ID8315;1;3;3;3;17/04/2023;Marilia
ID8316;5;2;1;4;31/07/2023;Ribeirao Preto
ID8317;4;2;3;3;29/06/2023;Bauru
ID8318;7;4;5;2;16/10/2023;Piracicaba
ID8319;9;3;3;4;14/12/2023;Marilia
ID8320;6;1;3;1;17/09/2023;Ribeirao Preto
ID8321;8;5;1;3;03/04/2023;Bauru
ID8322;2;3;3;1;03/03/2023;Piracicaba
ID8323;1;5;3;1;22/12/2023;Marilia
ID8324;3;4;3;4;31/05/2023;Ribeirao Preto
ID8325;9;2;4;4;18/09/2023;Bauru
ID8326;6;4;2;1;07/03/2023;Piracicaba
ID8327;8;5;2;3;20/09/2023;Marilia
ID8328;3;4;5;2;10/10/2023;Ribeirao Preto
ID8329;4;3;5;1;27/01/2023;Bauru
ID8330;5;1;5;1;03/11/2023;Piracicaba
ID8331;4;3;3;2;19/07/2023;Marilia
ID8332;10;4;1;5;31/10/2023;Ribeirao Preto
ID8333;6;5;3;5;10/03/2023;Bauru
ID8334;9;1;4;2;06/03/2023;Piracicaba
ID8335;10;3;5;2;07/03/2023;Marilia
ID8336;2;3;5;5;07/07/2023;Ribeirao Preto
ID8337;8;5;3;5;20/03/2023;Bauru
ID8338;6;3;2;3;26/12/2023;Piracicaba
ID8339;6;1;5;3;13/07/2023;Marilia
ID8340;5;4;4;1;06/10/2023;Ribeirao Preto
ID8341;8;5;2;5;30/10/2023;Bauru
ID8342;6;5;5;1;04/07/2023;Piracicaba
ID8343;4;5;4;3;01/06/2023;Marilia
ID8344;3;2;5;5;27/04/2023;Ribeirao Preto
ID8345;9;2;3;5;02/04/2023;Bauru
ID8346;3;3;3;4;07/05/2023;Piracicaba
ID8347;1;5;3;3;10/07/2023;Marilia
ID8348;8;5;2;3;24/03/2023;Ribeirao Preto
ID8349;7;4;5;5;10/08/2023;Bauru
ID8350;2;3;2;1;05/05/2023;Piracicaba
ID8351;1;1;4;3;20/02/2023;Marilia
ID8352;7;2;4;2;15/07/2023;Ribeirao Preto
ID8353;6;3;2;5;30/11/2023;Bauru
ID8354;1;1;4;2;26/07/2023;Piracicaba
ID8355;7;5;2;3;29/05/2023;Marilia
ID8356;2;5;3;3;17/02/2023;Ribeirao Preto
ID8357;5;5;4;2;25/02/2023;Bauru
ID8358;9;1;4;1;26/05/2023;Piracicaba
ID8359;1;5;1;2;07/07/2023;Marilia
ID8360;8;4;3;4;09/04/2023;Ribeirao Preto
ID8361;1;1;1;2;11/07/2023;Bauru
ID8362;8;3;5;4;15/05/2023;Piracicaba
ID8363;6;1;5;2;22/07/2023;Marilia
ID8364;9;2;3;5;14/05/2023;Ribeirao Preto
ID8365;8;2;1;1;09/12/2023;Bauru
ID8366;1;2;5;3;20/03/2023;Piracicaba
ID8367;3;4;3;4;08/06/2023;Marilia
ID8368;2;1;3;3;29/08/2023;Ribeirao Preto
ID8369;4;4;5;1;30/03/2023;Bauru
ID8370;8;2;1;5;28/03/2023;Piracicaba
ID8371;4;2;2;4;12/12/2023;Marilia
ID8372;8;4;1;2;03/02/2023;Ribeirao Preto
ID8373;10;1;2;3;03/10/2023;Bauru
ID8374;9;2;3;4;29/03/2023;Piracicaba
ID8375;7;4;2;5;13/12/2023;Marilia
ID8376;3;4;3;3;09/03/2023;Ribeirao Preto
ID8377;2;4;5;2;23/12/2023;Bauru
ID8378;5;4;2;3;17/12/2023;Piracicaba
ID8379;5;3;3;1;06/12/2023;Marilia
ID8380;4;1;4;1;13/02/2023;Ribeirao Preto
ID8381;5;2;2;2;12/02/2023;Bauru
ID8382;6;4;5;5;27/08/2023;Piracicaba
ID8383;4;5;3;4;01/10/2023;Marilia
ID8384;7;2;2;5;26/03/2023;Ribeirao Preto
ID8385;8;2;3;2;21/11/2023;Bauru
ID8386;1;4;1;1;30/05/2023;Piracicaba
ID8387;10;2;1;2;02/02/2023;Marilia
ID8388;4;5;5;1;16/01/2023;Ribeirao Preto
ID8389;6;4;1;2;30/04/2023;Bauru
ID8390;7;4;2;3;06/04/2023;Piracicaba
ID8391;8;3;1;3;13/05/2023;Marilia
ID8392;8;5;3;4;26/07/2023;Ribeirao Preto
ID8393;2;2;3;4;03/06/2023;Bauru
ID8394;1;3;3;1;06/05/2023;Piracicaba
ID8395;3;5;1;5;31/03/2023;Marilia
ID8396;3;1;3;3;31/03/2023;Ribeirao Preto
ID8397;8;2;4;3;04/02/2023;Bauru
ID8398;2;5;5;1;17/02/2023;Piracicaba
ID8399;8;4;5;4;14/05/2023;Marilia
ID8400;5;4;2;5;20/05/2023;Ribeirao Preto
ID8401;6;3;1;2;30/01/2023;Bauru
ID8402;6;2;3;3;14/04/2023;Piracicaba
ID8403;8;2;3;5;03/05/2023;Marilia
ID8404;6;3;3;1;17/01/2023;Ribeirao Preto
ID8405;9;2;2;4;03/08/2023;Bauru
ID8406;10;5;2;1;24/12/2023;Piracicaba
ID8407;9;4;3;2;05/08/2023;Marilia
ID8408;6;3;3;1;01/09/2023;Ribeirao Preto
ID8409;10;5;1;3;23/06/2023;Bauru
ID8410;5;1;2;4;22/03/2023;Piracicaba
ID8411;8;1;4;4;18/12/2023;Marilia
ID8412;5;3;4;4;10/10/2023;Ribeirao Preto
ID8413;4;3;5;2;08/06/2023;Bauru
ID8414;10;2;3;4;27/10/2023;Piracicaba
ID8415;10;4;4;4;13/05/2023;Marilia
ID8416;1;5;3;1;06/01/2023;Ribeirao Preto
ID8417;8;5;3;2;17/09/2023;Bauru
ID8418;5;2;1;3;28/04/2023;Piracicaba
ID8419;3;4;4;2;04/02/2023;Marilia
ID8420;8;3;1;3;10/08/2023;Ribeirao Preto
ID8421;6;1;1;3;03/05/2023;Bauru
ID8422;2;4;2;3;03/07/2023;Piracicaba
ID8423;4;3;5;3;18/01/2023;Marilia
ID8424;3;5;2;5;16/12/2023;Ribeirao Preto
ID8425;10;2;2;1;07/05/2023;Bauru
ID8426;8;5;4;3;02/04/2023;Piracicaba
ID8427;6;2;1;3;16/06/2023;Marilia
ID8428;3;1;5;3;01/08/2023;Ribeirao Preto
ID8429;4;4;5;4;24/02/2023;Bauru
ID8430;7;4;5;1;08/03/2023;Piracicaba
ID8431;6;2;4;1;02/09/2023;Marilia
ID8432;7;3;1;2;03/02/2023;Ribeirao Preto
ID8433;8;5;5;2;17/08/2023;Bauru
ID8434;4;4;4;2;07/05/2023;Piracicaba
ID8435;1;1;4;2;15/08/2023;Marilia
ID8436;10;5;4;2;30/11/2023;Ribeirao Preto
ID8437;10;3;1;3;23/06/2023;Bauru
ID8438;8;5;2;5;15/08/2023;Piracicaba
ID8439;6;3;5;3;19/03/2023;Marilia
ID8440;4;2;5;2;08/08/2023;Ribeirao Preto
ID8441;7;1;2;4;23/09/2023;Bauru
ID8442;3;5;2;4;05/02/2023;Piracicaba
ID8443;3;4;4;1;07/12/2023;Marilia
ID8444;7;1;2;2;11/09/2023;Ribeirao Preto
ID8445;9;2;5;4;04/08/2023;Bauru
ID8446;5;5;1;2;06/06/2023;Piracicaba
ID8447;2;4;1;3;24/09/2023;Marilia
ID8448;2;3;5;3;09/01/2023;Ribeirao Preto
ID8449;5;4;1;1;25/06/2023;Bauru
ID8450;2;4;3;4;11/02/2023;Piracicaba
ID8451;9;4;4;1;08/06/2023;Marilia
ID8452;2;1;3;4;01/04/2023;Ribeirao Preto
ID8453;5;3;5;2;29/09/2023;Bauru
ID8454;2;5;1;1;17/02/2023;Piracicaba
ID8455;5;1;1;5;20/08/2023;Marilia
ID8456;10;2;5;3;25/06/2023;Ribeirao Preto
ID8457;3;3;4;2;14/10/2023;Bauru
ID8458;3;2;5;1;24/01/2023;Piracicaba
ID8459;6;5;3;4;22/08/2023;Marilia
ID8460;2;3;3;1;26/07/2023;Ribeirao Preto
ID8461;9;1;5;3;08/02/2023;Bauru
ID8462;2;1;1;1;13/06/2023;Piracicaba
ID8463;5;3;3;4;15/06/2023;Marilia
ID8464;4;5;4;5;11/05/2023;Ribeirao Preto
ID8465;10;4;3;1;01/01/2023;Bauru
ID8466;5;3;4;2;08/06/2023;Piracicaba
ID8467;2;3;4;2;01/06/2023;Marilia
ID8468;9;3;3;2;02/09/2023;Ribeirao Preto
ID8469;10;2;4;3;09/09/2023;Bauru
ID8470;3;3;3;5;28/05/2023;Piracicaba
ID8471;6;3;4;5;24/03/2023;Marilia
ID8472;1;2;3;3;18/10/2023;Ribeirao Preto
ID8473;5;5;3;5;30/03/2023;Bauru
ID8474;1;2;2;1;26/10/2023;Piracicaba
ID8475;7;1;4;1;14/09/2023;Marilia
ID8476;7;4;1;5;19/03/2023;Ribeirao Preto
ID8477;7;1;1;1;28/04/2023;Bauru
ID8478;2;2;5;1;17/09/2023;Piracicaba
ID8479;9;2;4;5;28/03/2023;Marilia
ID8480;8;1;4;3;23/03/2023;Ribeirao Preto
ID8481;2;4;5;3;19/03/2023;Bauru
ID8482;10;4;1;4;05/11/2023;Piracicaba
ID8483;5;2;4;2;12/06/2023;Marilia
ID8484;10;1;1;4;18/02/2023;Ribeirao Preto
ID8485;6;4;1;1;07/02/2023;Bauru
ID8486;2;1;1;5;09/10/2023;Piracicaba
ID8487;10;2;3;4;10/06/2023;Marilia
ID8488;5;3;1;3;24/11/2023;Ribeirao Preto
ID8489;6;3;4;1;29/05/2023;Bauru
ID8490;2;2;5;5;29/07/2023;Piracicaba
ID8491;6;1;3;5;17/03/2023;Marilia
ID8492;5;3;5;4;16/02/2023;Ribeirao Preto
ID8493;6;5;2;4;10/08/2023;Bauru
ID8494;5;2;5;3;26/03/2023;Piracicaba
ID8495;5;2;1;1;14/10/2023;Marilia
ID8496;2;5;5;3;30/11/2023;Ribeirao Preto
ID8497;1;4;2;3;31/12/2023;Bauru
ID8498;8;2;1;3;30/07/2023;Piracicaba
ID8499;4;5;3;5;08/02/2023;Marilia
ID8500;5;4;1;3;07/08/2023;Ribeirao Preto
ID8501;7;4;3;2;04/09/2023;Bauru
ID8502;1;4;4;3;20/03/2023;Piracicaba
ID8503;5;4;1;5;29/06/2023;Marilia
ID8504;1;5;4;5;11/10/2023;Ribeirao Preto
ID8505;8;1;3;4;01/11/2023;Bauru
ID8506;7;1;1;5;12/09/2023;Piracicaba
ID8507;1;2;4;2;10/01/2023;Marilia
ID8508;1;2;2;5;06/03/2023;Ribeirao Preto
ID8509;7;4;5;2;26/08/2023;Bauru
ID8510;1;2;1;1;22/12/2023;Piracicaba
ID8511;8;4;3;1;27/06/2023;Marilia
ID8512;3;4;5;3;23/05/2023;Ribeirao Preto
ID8513;7;5;2;3;17/06/2023;Bauru
ID8514;3;5;4;2;18/01/2023;Piracicaba
ID8515;10;4;2;2;28/10/2023;Marilia
ID8516;7;1;2;2;18/08/2023;Ribeirao Preto
ID8517;10;3;3;3;18/02/2023;Bauru
ID8518;9;4;1;4;05/03/2023;Piracicaba
ID8519;4;3;2;2;05/03/2023;Marilia
ID8520;3;1;4;1;20/06/2023;Ribeirao Preto
ID8521;4;2;3;5;30/05/2023;Bauru
ID8522;2;4;4;5;17/12/2023;Piracicaba
ID8523;2;5;2;4;27/08/2023;Marilia
ID8524;6;2;5;5;07/06/2023;Ribeirao Preto
ID8525;1;2;1;4;30/08/2023;Bauru
ID8526;7;4;2;3;30/03/2023;Piracicaba
ID8527;10;5;5;1;26/09/2023;Marilia
ID8528;4;3;1;4;17/10/2023;Ribeirao Preto
ID8529;5;5;5;2;07/04/2023;Bauru
ID8530;5;2;3;3;05/10/2023;Piracicaba
ID8531;8;5;5;2;08/08/2023;Marilia
ID8532;4;1;4;2;04/07/2023;Ribeirao Preto
ID8533;4;1;4;1;11/02/2023;Bauru
ID8534;6;3;3;5;05/02/2023;Piracicaba
ID8535;3;4;2;3;29/01/2023;Marilia
ID8536;3;3;5;2;27/04/2023;Ribeirao Preto
ID8537;7;2;3;4;31/10/2023;Bauru
ID8538;10;5;5;4;27/06/2023;Piracicaba
ID8539;8;4;2;1;25/11/2023;Marilia
ID8540;4;2;5;4;22/10/2023;Ribeirao Preto
ID8541;6;2;1;1;06/10/2023;Bauru
ID8542;9;2;5;2;05/09/2023;Piracicaba
ID8543;10;3;3;3;08/02/2023;Marilia
ID8544;8;5;4;3;14/01/2023;Ribeirao Preto
ID8545;2;2;1;2;10/10/2023;Bauru
ID8546;10;1;1;1;14/09/2023;Piracicaba
ID8547;3;1;1;4;24/07/2023;Marilia
ID8548;2;1;4;5;11/12/2023;Ribeirao Preto
ID8549;1;5;3;2;07/10/2023;Bauru
ID8550;10;3;5;2;14/08/2023;Piracicaba
ID8551;9;5;4;2;28/10/2023;Marilia
